CustomerKey,Recency,Frequency,Monetary
24423,292,1,32.6
25255,160,1,32.6
12868,301,1,32.6
24963,268,1,32.6
24962,176,1,32.6
24677,245,1,32.6
24937,42,1,32.6
24934,42,1,32.6
25375,4,1,32.6
25279,22,1,32.6
25282,11,1,32.6
28391,333,1,32.6
25372,286,1,32.6
24933,289,1,32.6
25766,56,1,32.6
24949,77,1,32.6
24951,168,1,32.6
24941,298,1,32.6
23741,87,1,32.6
24655,116,1,32.6
24628,63,1,32.6
24999,118,1,32.6
25024,156,1,32.6
12842,111,1,32.6
24390,207,1,32.6
12869,335,1,32.6
14202,261,1,32.6
23805,111,1,32.6
23802,42,1,32.6
14188,178,1,32.6
24980,224,1,32.6
24981,123,1,32.6
14201,61,1,32.6
25376,38,1,32.6
24636,56,1,32.6
25377,58,1,32.6
23792,182,1,32.6
24619,306,1,32.6
24623,8,1,32.6
24618,215,1,32.6
14182,134,1,32.6
25041,53,1,32.6
25039,56,1,32.6
24499,238,1,32.6
24507,122,1,32.6
14180,250,1,32.6
24512,185,1,32.6
25181,316,1,32.6
25194,196,1,32.6
25170,88,1,32.6
24285,193,1,32.6
25068,93,1,32.6
25897,95,1,32.6
22812,153,2,32.28
23071,220,2,32.28
23108,153,2,32.28
23890,142,2,32.28
23448,59,2,32.28
24223,283,2,32.28
23335,87,2,32.28
20143,170,2,32.28
22752,241,2,32.28
23361,7,2,32.28
20168,15,2,32.28
23615,105,2,32.28
23364,282,2,32.28
20043,20,2,32.28
23598,126,2,32.28
23502,336,2,32.28
23504,231,2,32.28
20176,105,2,32.28
22747,274,2,32.28
23825,89,2,32.28
20809,140,2,32.28
22240,224,2,32.28
23810,237,2,32.28
23826,278,2,32.28
23088,340,2,32.28
22280,242,2,32.28
20230,215,2,32.28
20234,325,2,32.28
20265,307,2,32.28
21390,37,2,32.28
23023,295,2,32.28
23246,151,2,32.28
17836,148,2,32.28
16292,295,2,32.28
14863,305,2,32.28
14862,140,2,32.28
20799,13,2,32.28
19590,319,2,32.28
20950,253,2,32.28
17805,229,2,32.28
21255,312,2,32.28
24533,15,2,32.28
17748,151,2,32.28
22894,313,2,32.28
22902,115,2,32.28
20907,154,2,32.28
21819,311,2,32.28
22239,197,2,32.28
23472,312,2,32.28
15434,101,2,32.28
23130,332,2,32.28
19371,75,2,32.28
22968,234,2,32.28
23193,203,2,32.28
23202,71,2,32.28
22365,341,2,32.28
22157,98,2,32.28
23003,267,2,32.28
23005,269,2,32.28
19384,24,2,32.28
21971,186,2,32.28
21182,40,2,32.28
21187,197,2,32.28
21970,60,2,32.28
21181,122,2,32.28
20906,39,2,32.28
22187,14,2,32.28
22183,89,2,32.28
23037,4,2,32.28
23452,344,2,32.28
23722,301,2,32.28
23336,308,2,32.28
22090,339,2,32.28
21101,115,2,32.28
22159,34,2,32.28
19368,61,2,32.28
23483,205,2,32.28
18618,4,2,32.28
23192,131,2,32.28
21049,182,2,32.28
23149,137,2,32.28
22101,100,2,32.28
25858,1,3,32.27
20599,154,3,32.27
21511,182,3,32.27
19078,298,3,32.27
18632,328,3,32.27
17882,349,3,32.27
18041,181,3,32.27
26458,221,3,32.27
24925,30,3,32.27
19907,102,3,32.27
26518,95,3,32.27
15446,244,3,32.27
21525,332,3,32.27
20585,140,3,32.27
26467,44,3,32.27
13698,328,3,32.27
25259,276,3,32.27
17745,218,3,32.27
26333,253,3,32.27
17102,308,3,32.269999999999996
18044,129,3,32.269999999999996
17758,172,3,32.269999999999996
17718,179,3,32.269999999999996
25205,75,3,32.269999999999996
19081,69,3,32.269999999999996
17707,175,3,32.269999999999996
26117,236,3,32.269999999999996
26103,11,3,32.269999999999996
17903,82,3,32.269999999999996
17856,122,3,32.269999999999996
26680,259,3,32.269999999999996
17967,17,3,32.269999999999996
17838,89,3,32.269999999999996
26108,12,3,32.269999999999996
25360,93,3,32.269999999999996
25350,124,3,32.269999999999996
25965,245,3,32.269999999999996
15450,319,3,32.269999999999996
17091,26,3,32.269999999999996
17704,285,3,32.269999999999996
19064,295,3,32.269999999999996
20596,291,3,32.269999999999996
25880,113,3,32.269999999999996
26000,227,3,32.269999999999996
26516,185,3,32.269999999999996
26479,99,3,32.269999999999996
14989,206,3,32.269999999999996
16396,285,3,32.269999999999996
16399,304,3,32.269999999999996
21520,75,3,32.269999999999996
26181,278,3,32.269999999999996
18744,22,3,32.22
14327,57,3,32.22
20354,232,3,32.22
18299,166,3,32.22
13342,68,3,32.22
14393,107,2,31.97
14040,216,2,31.97
18144,45,2,31.97
21471,285,2,31.97
23330,213,2,31.97
18146,83,2,31.97
14454,287,2,31.97
17215,128,2,31.97
19553,214,2,31.97
20533,163,4,31.92
25487,130,3,31.729999999999997
24375,281,3,31.729999999999997
27160,98,3,31.729999999999997
27679,169,3,31.729999999999997
24885,9,3,31.729999999999997
27510,79,3,31.729999999999997
21095,263,3,31.729999999999997
27029,9,3,31.729999999999997
15671,144,4,31.55
26168,57,2,31.279999999999998
24081,129,2,31.279999999999998
24043,42,2,31.279999999999998
27072,257,2,31.279999999999998
26264,299,2,31.279999999999998
27444,84,2,31.279999999999998
16202,97,3,31.27
20593,139,3,31.27
28815,57,3,31.27
28814,49,3,31.27
28637,112,3,31.27
28572,251,3,31.27
20578,25,3,31.27
28680,82,3,31.27
19914,214,3,31.27
28791,322,3,31.27
19498,200,3,31.27
16421,76,3,31.27
21840,346,3,31.27
29033,214,3,31.27
16183,246,3,31.27
14866,341,3,31.27
17084,98,3,31.27
19425,220,3,31.27
29024,4,3,31.27
29046,181,3,31.27
28987,4,3,31.27
19250,164,3,31.27
28865,214,3,31.27
28995,227,3,31.27
16557,294,3,31.27
17992,321,3,31.27
17901,74,3,31.27
16555,117,3,31.27
19330,135,3,31.27
16692,151,3,31.27
19342,253,3,31.27
16330,239,3,31.27
29244,12,3,31.27
14715,103,3,31.27
18001,64,3,31.27
16545,94,3,31.27
20058,228,3,31.27
29211,40,3,31.27
19523,242,3,31.27
13052,254,2,30.97
13356,90,2,30.97
13146,241,2,30.97
14430,104,2,30.97
18282,119,2,30.97
18291,93,2,30.97
13843,309,2,30.97
22029,32,2,30.97
16209,345,2,30.97
13471,239,2,30.97
21742,260,2,30.97
12951,291,2,30.97
14093,144,2,30.97
15821,345,2,30.97
13430,298,2,30.97
14250,137,2,30.97
13211,5,2,30.97
20773,38,2,30.97
14122,273,2,30.97
12911,12,2,30.97
15819,126,2,30.97
14444,204,2,30.97
15813,124,2,30.97
13327,178,2,30.97
13339,339,2,30.97
15245,168,2,30.97
13652,251,2,30.97
18197,116,2,30.97
18259,198,2,30.97
18190,116,2,30.97
13481,10,2,30.97
17330,117,2,30.97
13985,267,2,30.97
13934,39,2,30.97
13868,296,2,30.97
15424,26,2,30.97
13763,126,2,30.97
15001,179,2,30.97
13376,110,2,30.97
18274,80,2,30.97
13163,229,2,30.97
28192,85,2,30.479999999999997
18793,51,2,30.479999999999997
24584,222,2,30.479999999999997
27394,132,2,30.479999999999997
25671,307,2,30.479999999999997
26889,275,2,30.479999999999997
25521,333,2,30.479999999999997
22512,155,2,30.479999999999997
26476,160,2,30.479999999999997
26475,211,2,30.479999999999997
25653,245,2,30.479999999999997
20727,57,2,30.479999999999997
28056,48,2,30.479999999999997
21070,333,2,30.479999999999997
21123,93,2,30.479999999999997
22489,33,2,30.479999999999997
26450,91,2,30.479999999999997
27642,115,2,30.479999999999997
22562,306,2,30.479999999999997
27838,51,2,30.479999999999997
25803,337,2,30.479999999999997
27000,317,2,30.479999999999997
21088,284,2,30.479999999999997
27001,303,2,30.479999999999997
28235,304,2,30.479999999999997
22378,281,2,30.479999999999997
27732,66,2,30.479999999999997
28451,70,2,30.479999999999997
22546,146,1,29.99
22279,41,1,29.99
23092,203,1,29.99
21526,145,1,29.99
21551,165,1,29.99
22838,180,1,29.99
24259,11,1,29.99
23482,49,1,29.99
23561,195,1,29.99
22081,284,1,29.99
22086,216,1,29.99
21529,51,1,29.99
21221,169,1,29.99
23669,26,1,29.99
23030,137,1,29.99
22990,265,1,29.99
23685,132,1,29.99
20965,191,1,29.99
22376,214,1,29.99
23402,323,1,29.99
22980,343,1,29.99
23481,203,1,29.99
22123,235,1,29.99
23207,160,1,29.99
23406,332,1,29.99
23687,194,1,29.99
23201,154,1,29.99
23691,216,1,29.99
22077,283,1,29.99
23717,233,1,29.99
23710,151,1,29.99
23700,23,1,29.99
23698,19,1,29.99
23212,52,1,29.99
20428,6,1,29.99
23677,83,1,29.99
23675,117,1,29.99
23678,289,1,29.99
23400,29,1,29.99
23131,105,1,29.99
18624,319,1,29.99
21871,41,1,29.99
23672,220,1,29.99
22244,284,1,29.99
23025,139,1,29.99
23054,184,1,29.99
20805,116,1,29.99
23814,126,1,29.99
22720,19,1,29.99
14865,294,1,29.99
23638,112,1,29.99
23467,6,1,29.99
23469,272,1,29.99
22237,171,1,29.99
23808,208,1,29.99
17737,226,1,29.99
23497,96,1,29.99
23464,61,1,29.99
23466,348,1,29.99
17826,47,1,29.99
17822,134,1,29.99
23124,8,1,29.99
23052,163,1,29.99
23043,25,1,29.99
23809,124,1,29.99
23061,310,1,29.99
23064,278,1,29.99
23337,108,1,29.99
21392,58,1,29.99
21391,343,1,29.99
22883,299,1,29.99
22726,17,1,29.99
22779,8,1,29.99
22740,68,1,29.99
17899,237,1,29.99
23817,206,1,29.99
23891,222,1,29.99
17931,140,1,29.99
23594,201,1,29.99
23512,257,1,29.99
23360,314,1,29.99
20174,90,1,29.99
23299,322,1,29.99
23286,181,1,29.99
22750,88,1,29.99
14821,304,1,29.99
22736,308,1,29.99
22766,239,1,29.99
22764,133,1,29.99
23839,274,1,29.99
23076,20,1,29.99
20140,255,1,29.99
22277,2,1,29.99
22769,220,1,29.99
22774,20,1,29.99
22863,270,1,29.99
23556,351,1,29.99
19080,341,2,29.979999999999997
24750,98,2,29.979999999999997
24745,173,2,29.979999999999997
19074,113,2,29.979999999999997
26455,231,2,29.979999999999997
26679,183,2,29.979999999999997
14977,6,2,29.979999999999997
17746,288,2,29.979999999999997
14985,306,2,29.979999999999997
25983,156,2,29.979999999999997
26492,266,2,29.979999999999997
26677,117,2,29.979999999999997
25930,223,2,29.979999999999997
26063,77,2,29.979999999999997
18042,288,2,29.979999999999997
25337,348,2,29.979999999999997
26519,141,2,29.979999999999997
26337,264,2,29.979999999999997
25352,133,2,29.979999999999997
26240,262,2,29.979999999999997
17888,127,2,29.979999999999997
25852,234,2,29.979999999999997
17884,164,2,29.979999999999997
26278,345,2,29.979999999999997
14994,229,2,29.979999999999997
17853,171,2,29.979999999999997
15026,156,2,29.979999999999997
26594,221,2,29.979999999999997
25967,197,2,29.979999999999997
25006,199,2,29.979999999999997
21544,68,2,29.979999999999997
26196,145,2,29.979999999999997
17895,275,2,29.979999999999997
26289,203,2,29.979999999999997
26125,225,2,29.979999999999997
26514,211,2,29.979999999999997
16939,145,2,29.979999999999997
13924,200,2,29.93
14935,310,2,29.93
21345,159,2,29.93
14767,107,2,29.93
13310,307,2,29.93
13308,262,2,29.93
13311,20,2,29.93
12877,215,2,29.93
13187,259,2,29.93
12791,326,2,29.93
19060,307,2,29.93
19044,65,2,29.93
13266,300,2,29.93
12443,6,2,29.93
14973,326,2,29.93
23424,271,2,29.479999999999997
14958,16,2,29.479999999999997
22672,197,2,29.479999999999997
24840,34,2,29.479999999999997
24095,203,2,29.479999999999997
13827,181,2,29.479999999999997
19376,53,2,29.479999999999997
17179,182,2,29.479999999999997
21097,148,2,29.479999999999997
22540,265,2,29.479999999999997
22833,83,2,29.479999999999997
24851,188,2,29.479999999999997
24836,82,2,29.479999999999997
22820,2,2,29.479999999999997
18396,123,2,29.479999999999997
18546,276,2,29.479999999999997
28015,232,2,29.479999999999997
26177,129,2,29.479999999999997
22533,48,2,29.479999999999997
19372,142,2,29.479999999999997
24715,101,2,29.479999999999997
19374,99,2,29.479999999999997
18777,306,2,29.479999999999997
24699,35,2,29.479999999999997
28571,25,2,29.479999999999997
28717,259,2,29.479999999999997
28716,147,2,29.479999999999997
14142,77,2,29.479999999999997
21073,166,2,29.479999999999997
28900,230,2,29.479999999999997
28933,84,2,29.479999999999997
27191,5,2,29.479999999999997
28256,232,2,29.479999999999997
24126,149,2,29.479999999999997
22455,340,2,29.479999999999997
29029,53,2,29.479999999999997
12801,3,2,29.479999999999997
28305,98,2,29.479999999999997
12814,261,2,29.479999999999997
23768,14,2,29.479999999999997
19460,312,2,29.479999999999997
28322,285,2,29.479999999999997
17382,87,2,29.479999999999997
28922,146,2,29.479999999999997
18348,323,2,29.479999999999997
14526,213,2,29.479999999999997
23769,306,2,29.479999999999997
17033,276,2,29.479999999999997
22390,185,2,29.479999999999997
19462,310,2,29.479999999999997
25570,14,2,29.479999999999997
24154,289,2,29.479999999999997
19306,185,2,29.479999999999997
28188,41,2,29.479999999999997
22381,241,2,29.479999999999997
27033,232,2,29.479999999999997
22550,150,2,29.479999999999997
27942,349,2,29.479999999999997
23966,290,2,29.479999999999997
27978,344,2,29.479999999999997
27980,243,2,29.479999999999997
19189,234,2,29.479999999999997
27961,297,2,29.479999999999997
16306,83,3,29.26
17340,65,3,29.26
26527,170,3,29.26
15855,106,3,29.26
29430,143,1,28.99
26170,12,1,28.99
24062,162,1,28.99
22658,69,1,28.99
28432,77,1,28.99
27306,151,1,28.99
26551,335,1,28.99
26798,162,1,28.99
26799,61,1,28.99
27278,63,1,28.99
22702,62,1,28.99
23962,351,1,28.99
27321,325,1,28.99
27303,176,1,28.99
28409,343,1,28.99
26574,65,1,28.99
26576,228,1,28.99
26263,304,1,28.99
26691,329,1,28.99
26982,163,1,28.99
26904,340,1,28.99
27246,245,1,28.99
29436,259,1,28.99
27057,10,1,28.99
27389,314,1,28.99
26621,105,1,28.99
23445,123,1,28.99
27923,83,1,28.99
11396,80,1,28.99
11392,291,1,28.99
28687,189,1,28.99
27622,134,1,28.99
22682,6,1,28.99
26402,211,1,28.99
27333,80,1,28.99
26935,148,1,28.99
26586,182,1,28.99
22676,325,1,28.99
27290,172,1,28.99
26599,337,1,28.99
26926,42,1,28.99
26126,34,1,28.99
26697,257,1,28.99
27624,347,1,28.99
27249,325,1,28.99
22709,123,1,28.99
27237,260,1,28.99
27241,227,1,28.99
26410,187,1,28.99
24724,107,2,28.979999999999997
19936,18,2,28.979999999999997
29205,47,2,28.979999999999997
16440,322,2,28.979999999999997
29234,189,2,28.979999999999997
28864,111,2,28.979999999999997
13805,230,2,28.979999999999997
28998,328,2,28.979999999999997
16315,84,2,28.979999999999997
21864,200,2,28.979999999999997
29177,261,2,28.979999999999997
16544,166,2,28.979999999999997
16185,239,2,28.979999999999997
28760,38,2,28.979999999999997
19291,310,2,28.979999999999997
20568,231,2,28.979999999999997
19497,150,2,28.979999999999997
28984,175,2,28.979999999999997
20133,194,2,28.979999999999997
16322,151,2,28.979999999999997
28861,91,2,28.979999999999997
29035,29,2,28.979999999999997
17876,244,2,28.979999999999997
28868,21,2,28.979999999999997
27217,230,2,28.979999999999997
29009,184,2,28.979999999999997
16455,293,2,28.979999999999997
19331,17,2,28.979999999999997
19913,323,2,28.979999999999997
29127,296,2,28.979999999999997
28860,244,2,28.979999999999997
19259,266,2,28.979999999999997
14622,246,4,28.96
14615,76,4,28.96
27177,42,2,28.479999999999997
29093,148,2,28.479999999999997
23915,45,2,28.479999999999997
27225,127,2,28.479999999999997
23229,98,2,28.479999999999997
23637,126,2,28.479999999999997
26846,33,2,28.479999999999997
28249,92,4,27.96
28261,78,4,27.92
16716,281,4,27.92
19347,9,3,27.77
27566,209,3,27.77
24373,168,3,27.77
27442,231,3,27.77
26845,166,3,27.77
26821,223,3,27.77
27548,22,3,27.77
21911,190,3,27.77
25472,162,3,27.77
28745,50,3,27.77
25664,87,3,27.77
18333,21,3,27.77
22397,231,3,27.77
17907,99,3,27.77
28229,146,3,27.77
27828,297,3,27.77
27478,280,3,27.77
27507,11,3,27.77
18895,322,3,27.77
20262,197,3,27.77
24856,97,3,27.77
24863,311,3,27.77
27658,286,3,27.77
27675,214,3,27.77
24866,311,3,27.77
26144,254,3,27.77
21084,273,3,27.77
27848,78,3,27.77
25787,190,3,27.77
27831,3,3,27.77
24875,201,3,27.77
24571,17,3,27.77
25680,213,3,27.77
25212,60,3,27.77
24578,69,3,27.77
18013,8,3,27.77
26912,188,3,27.77
28914,249,3,27.77
27843,189,3,27.77
24280,181,3,27.77
29386,306,3,27.77
29416,184,3,27.77
25691,318,3,27.77
26790,85,3,27.77
25533,169,3,27.77
24849,71,3,27.77
22379,76,3,27.77
27398,107,3,27.77
25246,66,3,27.77
28049,335,3,27.77
27438,238,3,27.77
21125,135,3,27.77
27432,63,3,27.77
27433,170,3,27.77
28642,215,2,27.279999999999998
26451,183,2,27.279999999999998
26198,134,2,27.279999999999998
26648,70,2,27.279999999999998
28623,298,2,27.279999999999998
25959,281,2,27.279999999999998
25007,264,2,27.279999999999998
16419,77,2,27.279999999999998
16418,335,2,27.279999999999998
26195,346,2,27.279999999999998
25338,258,2,27.279999999999998
17774,7,2,27.279999999999998
25353,130,2,27.279999999999998
25966,191,2,27.279999999999998
26507,226,2,27.279999999999998
20136,13,2,27.279999999999998
17951,193,2,27.279999999999998
29219,4,2,27.279999999999998
29210,143,2,27.279999999999998
17970,288,2,27.279999999999998
26246,102,2,27.279999999999998
20806,191,2,27.279999999999998
25908,2,2,27.279999999999998
16265,104,2,27.279999999999998
21824,35,2,27.279999999999998
28982,255,2,27.279999999999998
28981,302,2,27.279999999999998
28971,342,2,27.279999999999998
26468,340,2,27.279999999999998
26465,306,2,27.279999999999998
19190,129,2,27.279999999999998
26237,326,2,27.279999999999998
13804,15,2,27.279999999999998
29235,151,2,27.279999999999998
29224,315,2,27.279999999999998
26336,6,2,27.279999999999998
26334,108,2,27.279999999999998
26323,59,2,27.279999999999998
25848,281,2,27.279999999999998
25843,205,2,27.279999999999998
25842,258,2,27.279999999999998
26542,276,2,27.279999999999998
25929,279,2,27.279999999999998
26605,2,2,27.279999999999998
26593,27,2,27.279999999999998
29025,325,2,27.279999999999998
16536,228,2,27.279999999999998
15616,115,2,27.279999999999998
15613,236,2,27.279999999999998
15609,152,2,27.279999999999998
13688,199,2,27.279999999999998
24928,276,2,27.279999999999998
25835,332,2,27.279999999999998
25834,114,2,27.279999999999998
26502,132,2,27.279999999999998
26494,101,2,27.279999999999998
26531,236,2,27.279999999999998
26524,26,2,27.279999999999998
24953,215,2,27.279999999999998
25954,232,2,27.279999999999998
16056,111,2,27.279999999999998
26555,152,2,27.279999999999998
20566,191,2,27.279999999999998
16319,296,2,27.279999999999998
25358,181,2,27.279999999999998
25356,271,2,27.279999999999998
28816,146,2,27.279999999999998
26349,287,2,27.279999999999998
19392,332,2,27.279999999999998
29248,333,2,27.279999999999998
29245,41,2,27.279999999999998
16472,74,2,27.279999999999998
16510,281,2,27.279999999999998
26039,70,2,27.279999999999998
26463,110,2,27.279999999999998
26462,121,2,27.279999999999998
26454,171,2,27.279999999999998
22794,316,2,27.279999999999998
25853,20,2,27.279999999999998
20588,329,2,27.279999999999998
25208,238,2,27.279999999999998
28803,262,2,27.279999999999998
28801,203,2,27.279999999999998
28764,340,2,27.279999999999998
28762,14,2,27.279999999999998
26053,301,2,27.279999999999998
26045,107,2,27.279999999999998
26288,8,2,27.279999999999998
26284,101,2,27.279999999999998
19328,275,2,27.279999999999998
25860,110,2,27.279999999999998
25854,226,2,27.279999999999998
19900,140,2,27.279999999999998
19898,25,2,27.279999999999998
29173,262,2,27.279999999999998
29172,21,2,27.279999999999998
26275,188,2,27.279999999999998
26243,38,2,27.279999999999998
25931,174,2,27.279999999999998
18002,115,2,27.279999999999998
17995,133,2,27.279999999999998
17994,332,2,27.279999999999998
19251,161,2,27.279999999999998
28679,32,2,27.279999999999998
26172,3,2,27.279999999999998
26171,223,2,27.279999999999998
14638,27,2,26.97
16369,134,2,26.97
21227,112,2,26.97
14916,336,2,26.97
25813,295,2,26.97
23716,273,2,26.97
15522,150,2,26.97
16191,16,2,26.97
24599,154,2,26.97
16251,27,2,26.97
15013,256,2,26.97
17336,323,2,26.97
15911,99,2,26.97
16143,274,2,26.97
18304,14,3,26.56
25524,283,2,25.479999999999997
24844,34,2,25.479999999999997
28081,31,2,25.479999999999997
24855,331,2,25.479999999999997
21005,154,2,25.479999999999997
25771,93,2,25.479999999999997
28054,290,2,25.479999999999997
26791,147,2,25.479999999999997
18012,73,2,25.479999999999997
27533,273,2,25.479999999999997
26483,176,2,25.479999999999997
28033,76,2,25.479999999999997
29437,109,2,25.479999999999997
27794,317,2,25.479999999999997
22425,82,2,25.479999999999997
26779,141,2,25.479999999999997
26776,237,2,25.479999999999997
11469,158,2,25.479999999999997
26989,346,2,25.479999999999997
27505,139,2,25.479999999999997
21112,228,2,25.479999999999997
27740,303,2,25.479999999999997
26395,337,2,25.479999999999997
22534,26,2,25.479999999999997
27827,68,2,25.479999999999997
25031,257,2,25.479999999999997
25296,5,2,25.479999999999997
28230,236,2,25.479999999999997
25318,93,2,25.479999999999997
27753,299,2,25.479999999999997
17905,66,2,25.479999999999997
27178,25,2,25.479999999999997
22394,2,2,25.479999999999997
26736,333,2,25.479999999999997
27476,51,2,25.479999999999997
22561,173,2,25.479999999999997
25789,35,2,25.479999999999997
25267,297,2,25.479999999999997
21119,109,2,25.479999999999997
18450,77,2,25.479999999999997
27911,12,2,25.479999999999997
25144,119,2,25.479999999999997
18444,16,2,25.479999999999997
29451,340,2,25.479999999999997
29444,98,2,25.479999999999997
29426,94,2,25.479999999999997
20521,38,4,25.22
20769,246,4,25.22
21507,344,1,24.99
19513,150,1,24.99
16558,296,1,24.99
26199,348,1,24.99
12847,202,1,24.99
20571,100,1,24.99
20579,42,1,24.99
22324,292,1,24.99
16254,327,1,24.99
26010,318,1,24.99
28681,72,1,24.99
17640,328,1,24.99
25956,171,1,24.99
13692,83,1,24.99
17832,154,1,24.99
14987,221,1,24.99
26101,190,1,24.99
20550,249,1,24.99
29007,42,1,24.99
29015,235,1,24.99
29026,149,1,24.99
19178,269,1,24.99
29241,292,1,24.99
26595,12,1,24.99
26460,7,1,24.99
26006,50,1,24.99
19247,335,1,24.99
15447,232,1,24.99
15452,300,1,24.99
16323,148,1,24.99
26541,240,1,24.99
26007,221,1,24.99
18629,147,1,24.99
18631,41,1,24.99
25847,114,1,24.99
25844,340,1,24.99
18017,331,1,24.99
18033,135,1,24.99
16439,138,1,24.99
29249,331,1,24.99
14706,130,1,24.99
17108,132,1,24.99
18031,243,1,24.99
22798,252,1,24.99
16458,293,1,24.99
29220,162,1,24.99
29228,330,1,24.99
16441,333,1,24.99
25893,263,1,24.99
29129,256,1,24.99
20179,227,1,24.99
25336,263,1,24.99
28994,171,1,24.99
16302,266,1,24.99
19175,181,1,24.99
19079,158,1,24.99
19053,32,1,24.99
25206,288,1,24.99
20804,175,1,24.99
16438,263,1,24.99
26685,94,1,24.99
26687,196,1,24.99
28973,78,1,24.99
17845,315,1,24.99
28974,101,1,24.99
19461,128,1,24.99
20586,230,1,24.99
19923,259,1,24.99
26471,139,1,24.99
26054,289,1,24.99
19043,5,1,24.99
26466,225,1,24.99
19378,22,1,24.99
25345,127,1,24.99
26522,161,1,24.99
26517,299,1,24.99
25963,13,1,24.99
26080,219,1,24.99
26341,215,1,24.99
18036,292,1,24.99
28862,323,1,24.99
17783,299,1,24.99
25968,57,1,24.99
25342,255,1,24.99
25343,282,1,24.99
25881,13,1,24.99
28793,327,1,24.99
28800,68,1,24.99
28808,198,1,24.99
26489,346,1,24.99
26052,240,1,24.99
21841,179,1,24.99
19932,8,1,24.99
28812,153,1,24.99
21854,76,1,24.99
21856,86,1,24.99
25354,47,1,24.99
25359,237,1,24.99
17738,327,1,24.99
26500,129,1,24.99
25837,221,1,24.99
19262,336,1,24.99
25851,41,1,24.99
15618,288,1,24.99
29171,123,1,24.99
16473,101,1,24.99
25890,333,1,24.99
16326,280,1,24.99
25004,4,1,24.99
16042,199,1,24.99
15060,16,1,24.99
15066,147,1,24.99
15654,218,1,24.99
16474,292,1,24.99
28809,284,1,24.99
26068,71,1,24.99
26072,37,1,24.99
26347,84,1,24.99
19184,281,1,24.99
16537,233,1,24.99
17875,242,1,24.99
17857,199,1,24.99
19355,142,1,24.99
17088,178,1,24.99
21512,112,1,24.99
20721,158,1,24.99
20724,174,1,24.99
27936,211,1,24.99
17190,8,2,24.27
15065,318,2,24.27
13875,3,2,24.27
13832,300,2,24.27
13379,181,2,24.27
19088,70,2,24.27
18142,78,2,24.27
12457,285,2,24.27
19091,14,2,24.27
21581,342,2,24.27
14145,342,2,24.27
14372,217,2,24.27
13752,153,2,24.27
18298,140,2,24.27
18734,52,2,24.27
13365,125,2,24.27
18714,202,2,24.27
18742,9,2,24.27
18712,139,2,24.27
13200,65,2,24.27
18733,277,2,24.27
15839,253,2,24.27
22177,185,2,24.27
19097,115,2,24.27
12790,32,2,24.27
13950,109,2,24.27
22079,97,2,24.27
13421,262,2,24.27
22055,338,3,23.97
21290,58,3,23.97
29320,138,3,23.97
28944,146,3,23.97
22047,116,3,23.97
21304,237,3,23.97
23263,152,3,23.97
29189,150,3,23.97
12604,229,3,23.97
21467,118,3,23.97
21477,207,3,23.97
21592,79,3,23.97
21451,204,3,23.97
24483,120,3,23.97
20698,232,3,23.97
25019,53,3,23.97
23519,83,3,23.97
20491,12,3,23.97
21398,50,3,23.97
24276,312,3,23.97
21902,73,3,23.97
21495,17,3,23.97
20493,61,3,23.97
28779,112,3,23.97
21338,154,3,23.97
29282,15,3,23.97
21772,115,3,23.97
20537,350,3,23.97
21776,257,3,23.97
21463,160,3,23.97
20536,86,3,23.97
20534,118,3,23.97
21770,179,3,23.97
21799,168,3,23.97
28946,15,3,23.97
29304,287,3,23.97
22068,277,3,23.97
21319,47,3,23.97
20391,340,3,23.97
29123,80,3,23.97
20738,109,3,23.97
20733,234,3,23.97
21687,87,3,23.97
22024,256,3,23.97
21307,290,3,23.97
22021,73,3,23.97
24854,192,2,23.779999999999998
28913,84,2,23.779999999999998
28918,326,2,23.779999999999998
26899,325,2,23.779999999999998
28392,344,2,23.779999999999998
24872,305,2,23.779999999999998
26894,290,2,23.779999999999998
27754,145,2,23.779999999999998
25145,207,2,23.779999999999998
29379,264,2,23.779999999999998
27443,262,2,23.779999999999998
27426,163,2,23.779999999999998
29471,4,2,23.779999999999998
29393,350,2,23.779999999999998
29425,344,2,23.779999999999998
29439,193,2,23.779999999999998
26880,144,2,23.779999999999998
25210,220,2,23.779999999999998
25667,261,2,23.779999999999998
25220,310,2,23.779999999999998
27826,268,2,23.779999999999998
26851,93,2,23.779999999999998
27813,149,2,23.779999999999998
26031,2,2,23.779999999999998
26358,244,2,23.779999999999998
21676,17,2,23.779999999999998
22420,230,2,23.779999999999998
25530,152,2,23.779999999999998
22413,22,2,23.779999999999998
28413,117,2,23.779999999999998
21045,42,2,23.779999999999998
26990,273,2,23.779999999999998
26271,176,2,23.779999999999998
22499,140,2,23.779999999999998
25269,126,2,23.779999999999998
20607,30,2,23.779999999999998
26565,15,2,23.779999999999998
24838,117,2,23.779999999999998
20603,267,2,23.779999999999998
22542,82,2,23.779999999999998
28730,345,2,23.779999999999998
24893,239,2,23.779999999999998
24878,240,2,23.779999999999998
28408,253,2,23.779999999999998
17731,40,2,23.779999999999998
28903,337,2,23.779999999999998
27526,298,2,23.779999999999998
19350,269,2,23.779999999999998
26480,335,2,23.779999999999998
25754,129,2,23.779999999999998
27661,324,2,23.779999999999998
21077,194,2,23.779999999999998
24846,221,2,23.779999999999998
21078,79,2,23.779999999999998
27847,210,2,23.779999999999998
27842,200,2,23.779999999999998
27855,73,2,23.779999999999998
25684,96,2,23.779999999999998
