CustomerKey,Frequency,Monetary,total_quantity,Recency,avg_order_amount,Future_Frequency,Future_Monetary,Future_Quantity,Buy,favorite_category_Accessories,favorite_category_Bikes,favorite_category_Clothing,main_region_Australia,main_region_Canada,main_region_Central,main_region_France,main_region_Germany,main_region_Northeast,main_region_Northwest,main_region_Southeast,main_region_Southwest,main_region_United Kingdom
25765,2,2438.06,2,54,1219.03,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25767,4,2453.04,4,43,613.26,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25768,3,75.47,3,104,25.156666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25769,4,2514.93,4,190,628.7325,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25779,3,2479.94,3,209,826.6466666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25780,3,2479.94,3,190,826.6466666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25781,2,39.980000000000004,2,5,19.990000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25782,2,58.980000000000004,2,64,29.490000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25783,1,4.99,1,154,4.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25787,3,27.77,3,23,9.256666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25788,3,60.470000000000006,3,164,20.15666666666667,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25793,3,2479.94,3,212,826.6466666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25795,4,2482.23,4,204,620.5575,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25799,2,13.98,2,182,6.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25800,2,39.980000000000004,2,79,19.990000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25801,1,4.99,1,181,4.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25803,2,30.479999999999997,2,170,15.239999999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25804,1,4.99,1,148,4.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25810,4,114.46000000000001,4,49,28.615000000000002,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25811,4,86.45,4,183,21.6125,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25813,2,26.97,2,128,13.485,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25815,2,39.980000000000004,2,167,19.990000000000002,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25816,2,7.28,2,1,3.64,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25818,3,35.96,3,99,11.986666666666666,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25819,1,699.0982,1,711,699.0982,2.0,1174.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25820,3,48.970000000000006,3,170,16.323333333333334,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25821,1,699.0982,1,706,699.0982,3.0,1179.97,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25822,1,699.0982,1,712,699.0982,1.0,1120.49,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25823,1,699.0982,1,717,699.0982,4.0,1188.46,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25825,1,4.99,1,4,4.99,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25826,1,699.0982,1,691,699.0982,2.0,1155.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25827,1,699.0982,1,690,699.0982,2.0,1174.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25828,1,699.0982,1,702,699.0982,2.0,1174.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25829,1,699.0982,1,688,699.0982,3.0,1194.97,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25830,1,699.0982,1,699,699.0982,3.0,1134.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25831,1,699.0982,1,701,699.0982,3.0,1183.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25832,1,699.0982,1,671,699.0982,4.0,1151.76,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25835,2,27.279999999999998,2,165,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25837,1,24.99,1,54,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25839,6,107.94,6,176,17.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25840,2,1249.84,2,17,624.92,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25842,2,27.279999999999998,2,91,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25843,2,27.279999999999998,2,38,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25844,1,24.99,1,173,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25848,2,27.279999999999998,2,114,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25849,3,35.23,3,175,11.743333333333332,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25850,3,64.47,3,67,21.49,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25852,2,29.979999999999997,2,67,14.989999999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25854,2,27.279999999999998,2,59,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25855,4,40.22,4,156,10.055,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25857,1,3399.99,1,903,3399.99,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25859,3,64.97,3,47,21.656666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25861,1,3399.99,1,910,3399.99,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25863,5,4631.11,5,5,926.222,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25864,1,2443.35,1,538,2443.35,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25865,3,4643.83,3,23,1547.9433333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25866,1,3374.99,1,900,3374.99,3.0,1228.83,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25867,2,5784.0599999999995,2,32,2892.0299999999997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25868,4,5798.04,4,56,1449.51,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25870,3,37.93,3,57,12.643333333333333,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25872,3,5819.05,3,37,1939.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25875,1,2443.35,1,531,2443.35,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25876,1,3374.99,1,888,3374.99,4.0,1254.08,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25878,1,3399.99,1,885,3399.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25879,1,3399.99,1,866,3399.99,3.0,1258.83,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25882,3,64.97,3,63,21.656666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25883,1,2443.35,1,533,2443.35,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25884,2,39.980000000000004,2,51,19.990000000000002,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25886,1,3399.99,1,862,3399.99,4.0,1273.32,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25887,1,3399.99,1,878,3399.99,4.0,1273.32,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25888,1,3374.99,1,873,3374.99,3.0,1248.83,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25889,1,3399.99,1,871,3399.99,4.0,1251.12,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25890,1,24.99,1,166,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25891,2,5759.0599999999995,2,49,2879.5299999999997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25892,1,2443.35,1,535,2443.35,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25893,1,24.99,1,96,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25894,2,49.48,2,5,24.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25895,1,3399.99,1,848,3399.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25896,4,121.57000000000001,4,36,30.392500000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25898,3,38.88,3,24,12.96,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25899,3,71.58000000000001,3,142,23.860000000000003,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25900,2,41.59,2,74,20.795,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25901,3,5793.049999999999,3,56,1931.0166666666664,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25902,3,64.97,3,159,21.656666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25903,4,5773.04,4,56,1443.26,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25905,1,3374.99,1,847,3374.99,2.0,1223.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25909,1,3374.99,1,799,3374.99,4.0,1283.82,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25910,1,3399.99,1,795,3399.99,2.0,1223.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25911,1,2181.5625,1,489,2181.5625,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25912,3,63.47,3,34,21.156666666666666,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25916,1,3399.99,1,810,3399.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25917,1,3399.99,1,822,3399.99,3.0,1299.83,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25918,1,699.0982,1,644,699.0982,2.0,561.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25919,1,699.0982,1,662,699.0982,2.0,548.98,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25920,1,699.0982,1,652,699.0982,1.0,1120.49,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25921,1,699.0982,1,649,699.0982,3.0,553.97,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25922,1,699.0982,1,615,699.0982,2.0,574.98,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25923,2,6.28,2,179,3.14,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25924,3,5819.05,3,7,1939.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25925,2,13.98,2,93,6.99,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25926,1,699.0982,1,635,699.0982,4.0,608.96,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25927,1,699.0982,1,641,699.0982,4.0,573.42,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25928,1,699.0982,1,636,699.0982,5.0,616.95,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25929,2,27.279999999999998,2,112,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25930,2,29.979999999999997,2,56,14.989999999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25931,2,27.279999999999998,2,7,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25935,1,699.0982,1,629,699.0982,3.0,556.9300000000001,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25936,1,699.0982,1,634,699.0982,2.0,548.98,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25937,1,699.0982,1,632,699.0982,4.0,600.46,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25938,1,699.0982,1,614,699.0982,4.0,608.96,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25939,1,699.0982,1,598,699.0982,3.0,565.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25940,1,699.0982,1,591,699.0982,4.0,578.46,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25941,1,699.0982,1,593,699.0982,4.0,556.26,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25942,1,3374.99,1,807,3374.99,2.0,1223.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25943,5,5808.03,5,19,1161.606,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25944,1,699.0982,1,599,699.0982,2.0,574.98,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25945,1,699.0982,1,587,699.0982,2.0,548.98,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25946,1,699.0982,1,583,699.0982,2.0,1174.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25947,1,699.0982,1,601,699.0982,2.0,1155.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25948,1,699.0982,1,588,699.0982,1.0,1120.49,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25949,1,699.0982,1,606,699.0982,3.0,1183.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25951,1,3374.99,1,780,3374.99,4.0,1328.32,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25952,1,3374.99,1,788,3374.99,2.0,1223.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25953,2,59.980000000000004,2,125,29.990000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25954,2,27.279999999999998,2,65,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25955,1,3374.99,1,773,3374.99,2.0,1268.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25956,1,24.99,1,4,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25957,4,89.46,4,47,22.365,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25958,1,782.99,1,571,782.99,1.0,1120.49,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25959,2,27.279999999999998,2,114,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25960,1,782.99,1,556,782.99,2.0,1174.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25961,1,782.99,1,578,782.99,2.0,1155.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
25962,3,5819.05,3,24,1939.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25964,1,3399.99,1,780,3399.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25965,3,32.269999999999996,3,78,10.756666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25966,2,27.279999999999998,2,24,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25967,2,29.979999999999997,2,30,14.989999999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25969,1,3399.99,1,778,3399.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25970,1,3374.99,1,767,3374.99,3.0,1228.83,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25971,5,2749.3225,5,76,549.8645,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25972,5,5780.99,5,10,1156.1979999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25973,3,5793.05,3,22,1931.0166666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25974,3,5819.05,3,11,1939.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25975,5,5807.03,5,15,1161.406,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25976,2,5759.0599999999995,2,7,2879.5299999999997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25977,1,3374.99,1,759,3374.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25978,3,5813.05,3,10,1937.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25979,2,5784.0599999999995,2,19,2892.0299999999997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25980,3,5819.05,3,22,1939.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25981,3,3018.33,3,47,1006.11,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25982,3,5819.05,3,12,1939.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25984,1,3374.99,1,754,3374.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25985,1,3374.99,1,751,3374.99,4.0,1283.82,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25986,1,3374.99,1,724,3374.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25987,1,3374.99,1,721,3374.99,2.0,1264.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25989,5,2744.5225,5,61,548.9045,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25990,4,5847.04,4,20,1461.76,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25991,6,2845.5225,6,54,474.25375,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25992,2,2721.5525,2,49,1360.77625,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25993,1,3374.99,1,705,3374.99,4.0,1273.32,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25994,1,3374.99,1,726,3374.99,4.0,1251.12,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25995,1,2443.35,1,400,2443.35,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25996,1,3374.99,1,703,3374.99,2.0,1223.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25997,1,3399.99,1,692,3399.99,2.0,1223.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25998,1,3399.99,1,686,3399.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25999,1,2181.5625,1,401,2181.5625,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26000,3,32.269999999999996,3,60,10.756666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26001,1,3399.99,1,677,3399.99,4.0,1273.32,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26002,1,3374.99,1,672,3374.99,4.0,1324.32,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26003,1,3374.99,1,690,3374.99,4.0,1273.32,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
26004,1,3399.99,1,689,3399.99,4.0,1298.82,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
26005,1,3399.99,1,686,3399.99,2.0,1223.84,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26007,1,24.99,1,54,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26010,1,24.99,1,151,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26011,3,5768.05,3,2,1922.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26012,3,5794.05,3,26,1931.3500000000001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26013,1,2443.35,1,379,2443.35,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26014,1,3399.99,1,656,3399.99,3.0,1313.34,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
26015,1,3399.99,1,666,3399.99,1.0,1214.85,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
26016,1,3374.99,1,653,3374.99,5.0,1308.31,5.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
26017,4,89.46000000000001,4,178,22.365000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26018,4,5869.04,4,25,1467.26,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26019,1,782.99,1,575,782.99,2.0,1174.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26020,1,782.99,1,570,782.99,3.0,1149.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26021,1,782.99,1,555,782.99,3.0,1134.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26022,1,782.99,1,551,782.99,2.0,1155.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26023,1,782.99,1,571,782.99,3.0,1134.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26024,1,782.99,1,539,782.99,4.0,1169.46,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26025,1,782.99,1,519,782.99,3.0,1134.47,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26026,1,4.99,1,146,4.99,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26027,1,782.99,1,520,782.99,2.0,1155.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26028,1,782.99,1,519,782.99,2.0,1155.48,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26029,1,782.99,1,524,782.99,3.0,1147.77,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26030,1,21.49,1,46,21.49,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26032,2,7.28,2,176,3.64,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26033,1,782.99,1,541,782.99,1.0,1120.49,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26035,3,88.97999999999999,3,12,29.659999999999997,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26037,2,38.980000000000004,2,160,19.490000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26040,3,3018.33,3,23,1006.11,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26041,6,5860.98,6,13,976.8299999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26042,2,5759.0599999999995,2,2,2879.5299999999997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26044,4,86.95,4,102,21.7375,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26047,3,64.97,3,72,21.656666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26048,4,191.26999999999998,4,6,47.817499999999995,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26049,1,2181.5625,1,394,2181.5625,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26050,1,3374.99,1,668,3374.99,2.0,1249.84,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26052,1,24.99,1,73,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26053,2,27.279999999999998,2,134,13.639999999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26054,1,24.99,1,122,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26055,2,5784.0599999999995,2,23,2892.0299999999997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26056,3,5838.05,3,21,1946.0166666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26057,7,5927.51,7,8,846.7871428571428,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26058,3,5838.05,3,16,1946.0166666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26059,4,118.96000000000001,4,78,29.740000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26060,3,5794.05,3,20,1931.3500000000001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26061,3,5838.05,3,22,1946.0166666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26062,2,49.48,2,74,24.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26064,2,49.48,2,33,24.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26066,6,5832.0199999999995,6,13,972.0033333333332,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26069,3,51.46,3,148,17.153333333333332,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26070,3,5768.05,3,4,1922.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26071,4,89.46,4,100,22.365,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26075,3,5768.05,3,22,1922.6833333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26076,3,76.96000000000001,3,40,25.653333333333336,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26078,3,64.97,3,157,21.656666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26079,3,64.97,3,17,21.656666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26080,1,24.99,1,52,24.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
